10045	Doc_10045.txt	106	2	M
10046	Doc_10046.txt	106	1	M
10047	Doc_10047.txt	106	1	M
10048	Doc_10048.txt	106	1	M
10049	Doc_10049.txt	106	1	M
1005	Doc_1005.txt	54	2	L
10050	Doc_10050.txt	106	1	M
10051	Doc_10051.txt	106	3	M
10052	Doc_10052.txt	106	1	M
10053	Doc_10053.txt	106	2	M
10054	Doc_10054.txt	106	1	M
10055	Doc_10055.txt	106	1	M
10056	Doc_10056.txt	106	2	M
10057	Doc_10057.txt	106	1	M
10058	Doc_10058.txt	106	1	M
10059	Doc_10059.txt	106	1	M
1006	Doc_1006.txt	54	1	L
10060	Doc_10060.txt	106	1	M
10061	Doc_10061.txt	106	1	M
10062	Doc_10062.txt	106	1	M
10063	Doc_10063.txt	106	1	M
10064	Doc_10064.txt	106	1	M
10065	Doc_10065.txt	106	1	M
10066	Doc_10066.txt	106	1	M
10067	Doc_10067.txt	106	1	M
10068	Doc_10068.txt	106	1	M
10069	Doc_10069.txt	106	1	M
1007	Doc_1007.txt	54	1	L
10070	Doc_10070.txt	106	2	M
10071	Doc_10071.txt	106	1	M
10072	Doc_10072.txt	106	1	M
10073	Doc_10073.txt	106	1	M
10074	Doc_10074.txt	106	1	M
10075	Doc_10075.txt	106	1	M
10076	Doc_10076.txt	106	1	M
10077	Doc_10077.txt	106	1	M
10078	Doc_10078.txt	106	1	M
10079	Doc_10079.txt	106	1	M
1008	Doc_1008.txt	54	1	L
10080	Doc_10080.txt	106	1	M
10081	Doc_10081.txt	106	1	M
10082	Doc_10082.txt	106	1	M
10083	Doc_10083.txt	106	1	M
10084	Doc_10084.txt	106	2	M
10085	Doc_10085.txt	106	1	M
10086	Doc_10086.txt	106	1	M
10087	Doc_10087.txt	106	1	M
10088	Doc_10088.txt	106	1	M
10089	Doc_10089.txt	106	1	M
1009	Doc_1009.txt	54	1	L
10090	Doc_10090.txt	106	1	M
10091	Doc_10091.txt	106	1	M
10092	Doc_10092.txt	106	2	M
10093	Doc_10093.txt	106	1	M
10094	Doc_10094.txt	106	1	M
10095	Doc_10095.txt	106	1	M
10096	Doc_10096.txt	106	1	M
10097	Doc_10097.txt	106	1	M
10098	Doc_10098.txt	106	1	M
10099	Doc_10099.txt	106	2	M
101	Doc_101.txt	51	1	L
1010	Doc_1010.txt	54	1	L
10100	Doc_10100.txt	106	2	M
10101	Doc_10101.txt	106	1	M
10102	Doc_10102.txt	106	1	M
10103	Doc_10103.txt	106	1	M
10104	Doc_10104.txt	106	1	M
10105	Doc_10105.txt	106	2	M
10106	Doc_10106.txt	106	1	M
10107	Doc_10107.txt	106	2	M
10108	Doc_10108.txt	106	1	M
10109	Doc_10109.txt	106	1	M
1011	Doc_1011.txt	54	1	L
10110	Doc_10110.txt	106	1	M
10111	Doc_10111.txt	106	1	M
10112	Doc_10112.txt	106	1	M
10113	Doc_10113.txt	106	1	M
10114	Doc_10114.txt	106	1	M
10115	Doc_10115.txt	106	1	M
10116	Doc_10116.txt	107	5	M
10117	Doc_10117.txt	107	5	M
10118	Doc_10118.txt	107	1	M
10119	Doc_10119.txt	107	1	M
1012	Doc_1012.txt	54	1	L
10120	Doc_10120.txt	107	1	M
10121	Doc_10121.txt	107	1	M
10122	Doc_10122.txt	107	3	M
10123	Doc_10123.txt	107	2	M
10124	Doc_10124.txt	107	1	M
10125	Doc_10125.txt	107	1	M
10126	Doc_10126.txt	107	1	M
10127	Doc_10127.txt	107	1	M
10128	Doc_10128.txt	107	1	M
10129	Doc_10129.txt	107	1	M
1013	Doc_1013.txt	54	1	L
10130	Doc_10130.txt	107	1	M
10131	Doc_10131.txt	107	1	M
10132	Doc_10132.txt	107	1	M
10133	Doc_10133.txt	107	2	M
10134	Doc_10134.txt	107	1	M
10135	Doc_10135.txt	107	1	M
10136	Doc_10136.txt	107	1	M
10137	Doc_10137.txt	107	1	M
10138	Doc_10138.txt	107	2	M
10139	Doc_10139.txt	107	1	M
1014	Doc_1014.txt	54	1	L
10140	Doc_10140.txt	107	2	M
10141	Doc_10141.txt	107	1	M
10142	Doc_10142.txt	107	1	M
10143	Doc_10143.txt	107	1	M
10144	Doc_10144.txt	107	1	M
10145	Doc_10145.txt	107	1	M
10146	Doc_10146.txt	107	1	M
10147	Doc_10147.txt	107	1	M
10148	Doc_10148.txt	107	1	M
10149	Doc_10149.txt	107	2	M
1015	Doc_1015.txt	54	1	L
10150	Doc_10150.txt	107	1	M
10151	Doc_10151.txt	107	2	M
10152	Doc_10152.txt	107	2	M
10153	Doc_10153.txt	107	1	M
10154	Doc_10154.txt	107	1	M
10155	Doc_10155.txt	107	1	M
10156	Doc_10156.txt	107	1	M
10157	Doc_10157.txt	107	2	M
10158	Doc_10158.txt	107	1	M
10159	Doc_10159.txt	107	1	M
1016	Doc_1016.txt	54	1	L
10160	Doc_10160.txt	107	1	M
10161	Doc_10161.txt	107	1	M
10162	Doc_10162.txt	107	1	M
10163	Doc_10163.txt	107	1	M
10164	Doc_10164.txt	107	2	M
10165	Doc_10165.txt	107	1	M
10166	Doc_10166.txt	107	1	M
10167	Doc_10167.txt	107	1	M
10168	Doc_10168.txt	107	1	M
10169	Doc_10169.txt	107	1	M
1017	Doc_1017.txt	54	1	L
10170	Doc_10170.txt	107	1	M
10171	Doc_10171.txt	107	2	M
10172	Doc_10172.txt	107	2	M
10173	Doc_10173.txt	107	1	M
10174	Doc_10174.txt	107	2	M
10175	Doc_10175.txt	107	1	M
10176	Doc_10176.txt	107	1	M
10177	Doc_10177.txt	107	1	M
10178	Doc_10178.txt	107	1	M
10179	Doc_10179.txt	107	1	M
1018	Doc_1018.txt	54	1	L
10180	Doc_10180.txt	107	1	M
10181	Doc_10181.txt	107	2	M
10182	Doc_10182.txt	107	1	M
10183	Doc_10183.txt	107	1	M
10184	Doc_10184.txt	107	1	M
10185	Doc_10185.txt	107	1	M
10186	Doc_10186.txt	107	1	M
10187	Doc_10187.txt	107	1	M
10188	Doc_10188.txt	107	1	M
10189	Doc_10189.txt	107	1	M
1019	Doc_1019.txt	54	1	L
10190	Doc_10190.txt	107	1	M
10191	Doc_10191.txt	107	1	M
10192	Doc_10192.txt	107	1	M
10193	Doc_10193.txt	107	1	M
10194	Doc_10194.txt	107	1	M
10195	Doc_10195.txt	107	1	M
10196	Doc_10196.txt	107	1	M
10197	Doc_10197.txt	107	1	M
10198	Doc_10198.txt	107	1	M
10199	Doc_10199.txt	107	1	M
102	Doc_102.txt	51	1	L
1020	Doc_1020.txt	54	1	L
10200	Doc_10200.txt	107	1	M
10201	Doc_10201.txt	107	1	M
10202	Doc_10202.txt	107	1	M
10203	Doc_10203.txt	107	1	M
10204	Doc_10204.txt	107	1	M
10205	Doc_10205.txt	107	2	M
10206	Doc_10206.txt	107	1	M
10207	Doc_10207.txt	107	1	M
10208	Doc_10208.txt	107	2	M
10209	Doc_10209.txt	107	1	M
1021	Doc_1021.txt	54	1	L
10210	Doc_10210.txt	107	1	M
10211	Doc_10211.txt	107	1	M
10212	Doc_10212.txt	107	1	M
10213	Doc_10213.txt	107	1	M
10214	Doc_10214.txt	107	1	M
10215	Doc_10215.txt	108	1	M
10216	Doc_10216.txt	108	2	M
10217	Doc_10217.txt	108	2	M
10218	Doc_10218.txt	108	1	M
10219	Doc_10219.txt	108	1	M
1022	Doc_1022.txt	54	1	L
10220	Doc_10220.txt	108	1	M
10221	Doc_10221.txt	108	1	M
10222	Doc_10222.txt	108	1	M
10223	Doc_10223.txt	108	1	M
10224	Doc_10224.txt	108	1	M
10225	Doc_10225.txt	108	1	M
10226	Doc_10226.txt	108	1	M
10227	Doc_10227.txt	108	1	M
10228	Doc_10228.txt	108	2	M
10229	Doc_10229.txt	108	1	M
1023	Doc_1023.txt	54	1	L
10230	Doc_10230.txt	108	1	M
10231	Doc_10231.txt	108	1	M
10232	Doc_10232.txt	108	1	M
10233	Doc_10233.txt	108	2	M
10234	Doc_10234.txt	108	2	M
10235	Doc_10235.txt	108	2	M
10236	Doc_10236.txt	108	1	M
10237	Doc_10237.txt	108	1	M
10238	Doc_10238.txt	108	1	M
10239	Doc_10239.txt	108	1	M
1024	Doc_1024.txt	54	1	L
10240	Doc_10240.txt	108	1	M
10241	Doc_10241.txt	108	1	M
10242	Doc_10242.txt	108	1	M
10243	Doc_10243.txt	108	1	M
10244	Doc_10244.txt	108	1	M
10245	Doc_10245.txt	108	1	M
10246	Doc_10246.txt	108	2	M
10247	Doc_10247.txt	108	1	M
10248	Doc_10248.txt	108	2	M
10249	Doc_10249.txt	108	2	M
1025	Doc_1025.txt	54	1	L
10250	Doc_10250.txt	108	5	M
10251	Doc_10251.txt	108	2	M
10252	Doc_10252.txt	108	1	M
10253	Doc_10253.txt	108	1	M
10254	Doc_10254.txt	108	3	M
10255	Doc_10255.txt	108	1	M
10256	Doc_10256.txt	108	2	M
10257	Doc_10257.txt	108	1	M
10258	Doc_10258.txt	108	1	M
10259	Doc_10259.txt	108	2	M
1026	Doc_1026.txt	54	1	L
10260	Doc_10260.txt	108	1	M
10261	Doc_10261.txt	108	3	M
10262	Doc_10262.txt	108	2	M
10263	Doc_10263.txt	108	1	M
10264	Doc_10264.txt	108	1	M
10265	Doc_10265.txt	108	1	M
10266	Doc_10266.txt	108	1	M
10267	Doc_10267.txt	108	1	M
10268	Doc_10268.txt	108	2	M
10269	Doc_10269.txt	108	2	M
1027	Doc_1027.txt	54	1	L
10270	Doc_10270.txt	108	1	M
10271	Doc_10271.txt	108	1	M
10272	Doc_10272.txt	108	1	M
10273	Doc_10273.txt	108	1	M
10274	Doc_10274.txt	108	1	M
10275	Doc_10275.txt	108	2	M
10276	Doc_10276.txt	108	1	M
10277	Doc_10277.txt	108	2	M
10278	Doc_10278.txt	108	1	M
10279	Doc_10279.txt	108	1	M
1028	Doc_1028.txt	54	1	L
10280	Doc_10280.txt	108	3	M
10281	Doc_10281.txt	108	1	M
10282	Doc_10282.txt	108	1	M
10283	Doc_10283.txt	108	1	M
10284	Doc_10284.txt	108	1	M
10285	Doc_10285.txt	108	1	M
10286	Doc_10286.txt	108	2	M
10287	Doc_10287.txt	108	1	M
10288	Doc_10288.txt	108	1	M
10289	Doc_10289.txt	108	1	M
1029	Doc_1029.txt	54	1	L
10290	Doc_10290.txt	108	1	M
10291	Doc_10291.txt	108	1	M
10292	Doc_10292.txt	108	2	M
10293	Doc_10293.txt	108	1	M
10294	Doc_10294.txt	108	1	M
10295	Doc_10295.txt	108	2	M
10296	Doc_10296.txt	108	1	M
10297	Doc_10297.txt	108	2	M
10298	Doc_10298.txt	108	1	M
10299	Doc_10299.txt	108	1	M
103	Doc_103.txt	51	1	L
1030	Doc_1030.txt	54	1	L
10300	Doc_10300.txt	108	1	M
10301	Doc_10301.txt	108	1	M
10302	Doc_10302.txt	108	1	M
10303	Doc_10303.txt	108	1	M
10304	Doc_10304.txt	108	1	M
10305	Doc_10305.txt	108	1	M
10306	Doc_10306.txt	108	1	M
10307	Doc_10307.txt	108	1	M
10308	Doc_10308.txt	108	1	M
10309	Doc_10309.txt	108	1	M
1031	Doc_1031.txt	54	2	L
10310	Doc_10310.txt	108	2	M
10311	Doc_10311.txt	109	3	M
10312	Doc_10312.txt	109	1	M
10313	Doc_10313.txt	109	2	M
10314	Doc_10314.txt	109	2	M
10315	Doc_10315.txt	109	4	M
10316	Doc_10316.txt	109	1	M
10317	Doc_10317.txt	109	1	M
10318	Doc_10318.txt	109	1	M
10319	Doc_10319.txt	109	1	M
1032	Doc_1032.txt	54	1	L
10320	Doc_10320.txt	109	1	M
10321	Doc_10321.txt	109	2	M
10322	Doc_10322.txt	109	1	M
10323	Doc_10323.txt	109	1	M
10324	Doc_10324.txt	109	1	M
10325	Doc_10325.txt	109	2	M
10326	Doc_10326.txt	109	1	M
10327	Doc_10327.txt	109	1	M
10328	Doc_10328.txt	109	1	M
10329	Doc_10329.txt	109	1	M
1033	Doc_1033.txt	54	1	L
10330	Doc_10330.txt	109	1	M
10331	Doc_10331.txt	109	1	M
10332	Doc_10332.txt	109	1	M
10333	Doc_10333.txt	109	1	M
10334	Doc_10334.txt	109	1	M
10335	Doc_10335.txt	109	2	M
10336	Doc_10336.txt	109	1	M
10337	Doc_10337.txt	109	1	M
10338	Doc_10338.txt	109	2	M
10339	Doc_10339.txt	109	1	M
1034	Doc_1034.txt	54	1	L
10340	Doc_10340.txt	109	2	M
10341	Doc_10341.txt	109	1	M
10342	Doc_10342.txt	109	1	M
10343	Doc_10343.txt	109	2	M
10344	Doc_10344.txt	109	1	M
10345	Doc_10345.txt	109	1	M
10346	Doc_10346.txt	109	1	M
10347	Doc_10347.txt	109	2	M
10348	Doc_10348.txt	109	2	M
10349	Doc_10349.txt	109	1	M
1035	Doc_1035.txt	54	1	L
10350	Doc_10350.txt	109	2	M
10351	Doc_10351.txt	109	1	M
10352	Doc_10352.txt	109	1	M
10353	Doc_10353.txt	109	1	M
10354	Doc_10354.txt	109	1	M
10355	Doc_10355.txt	109	2	M
10356	Doc_10356.txt	109	2	M
10357	Doc_10357.txt	109	1	M
10358	Doc_10358.txt	109	1	M
10359	Doc_10359.txt	109	1	M
1036	Doc_1036.txt	54	1	L
10360	Doc_10360.txt	109	1	M
10361	Doc_10361.txt	109	1	M
10362	Doc_10362.txt	109	1	M
10363	Doc_10363.txt	109	1	M
10364	Doc_10364.txt	109	1	M
10365	Doc_10365.txt	109	1	M
10366	Doc_10366.txt	109	1	M
10367	Doc_10367.txt	109	1	M
10368	Doc_10368.txt	109	1	M
10369	Doc_10369.txt	109	1	M
1037	Doc_1037.txt	54	1	L
10370	Doc_10370.txt	109	1	M
10371	Doc_10371.txt	109	2	M
10372	Doc_10372.txt	109	1	M
10373	Doc_10373.txt	109	1	M
10374	Doc_10374.txt	109	1	M
10375	Doc_10375.txt	109	1	M
10376	Doc_10376.txt	109	1	M
10377	Doc_10377.txt	109	1	M
10378	Doc_10378.txt	109	1	M
10379	Doc_10379.txt	109	1	M
1038	Doc_1038.txt	54	1	L
10380	Doc_10380.txt	109	1	M
10381	Doc_10381.txt	109	2	M
10382	Doc_10382.txt	109	1	M
10383	Doc_10383.txt	109	1	M
10384	Doc_10384.txt	109	2	M
10385	Doc_10385.txt	109	6	M
10386	Doc_10386.txt	109	1	M
10387	Doc_10387.txt	109	1	M
10388	Doc_10388.txt	109	7	M
10389	Doc_10389.txt	109	2	M
1039	Doc_1039.txt	54	1	L
10390	Doc_10390.txt	109	1	M
10391	Doc_10391.txt	109	1	M
10392	Doc_10392.txt	109	1	M
10393	Doc_10393.txt	109	2	M
10394	Doc_10394.txt	110	1	M
10395	Doc_10395.txt	110	1	M
10396	Doc_10396.txt	110	1	M
10397	Doc_10397.txt	110	1	M
10398	Doc_10398.txt	110	1	M
10399	Doc_10399.txt	110	1	M
104	Doc_104.txt	51	2	L
1040	Doc_1040.txt	54	1	L
10400	Doc_10400.txt	110	1	M
10401	Doc_10401.txt	110	1	M
10402	Doc_10402.txt	110	2	M
10403	Doc_10403.txt	110	1	M
10404	Doc_10404.txt	110	1	M
10405	Doc_10405.txt	110	1	M
10406	Doc_10406.txt	110	1	M
10407	Doc_10407.txt	110	2	M
10408	Doc_10408.txt	110	1	M
10409	Doc_10409.txt	110	1	M
1041	Doc_1041.txt	54	2	L
10410	Doc_10410.txt	110	1	M
10411	Doc_10411.txt	110	2	M
10412	Doc_10412.txt	110	1	M
10413	Doc_10413.txt	110	1	M
10414	Doc_10414.txt	110	1	M
10415	Doc_10415.txt	110	2	M
10416	Doc_10416.txt	110	1	M
10417	Doc_10417.txt	110	4	M
10418	Doc_10418.txt	110	2	M
10419	Doc_10419.txt	110	2	M
1042	Doc_1042.txt	54	1	L
10420	Doc_10420.txt	110	1	M
10421	Doc_10421.txt	110	1	M
10422	Doc_10422.txt	110	1	M
10423	Doc_10423.txt	110	2	M
10424	Doc_10424.txt	110	1	M
10425	Doc_10425.txt	110	1	M
10426	Doc_10426.txt	110	1	M
10427	Doc_10427.txt	110	2	M
10428	Doc_10428.txt	110	2	M
10429	Doc_10429.txt	110	1	M
1043	Doc_1043.txt	54	1	L
10430	Doc_10430.txt	110	2	M
10431	Doc_10431.txt	110	1	M
10432	Doc_10432.txt	110	1	M
10433	Doc_10433.txt	110	1	M
10434	Doc_10434.txt	110	1	M
10435	Doc_10435.txt	110	1	M
10436	Doc_10436.txt	110	1	M
10437	Doc_10437.txt	110	1	M
10438	Doc_10438.txt	110	1	M
10439	Doc_10439.txt	110	1	M
1044	Doc_1044.txt	54	1	L
10440	Doc_10440.txt	110	1	M
10441	Doc_10441.txt	110	1	M
10442	Doc_10442.txt	110	1	M
10443	Doc_10443.txt	110	1	M
10444	Doc_10444.txt	110	2	M
10445	Doc_10445.txt	110	1	M
10446	Doc_10446.txt	110	1	M
10447	Doc_10447.txt	110	2	M
10448	Doc_10448.txt	110	1	M
10449	Doc_10449.txt	110	2	M
1045	Doc_1045.txt	54	2	L
10450	Doc_10450.txt	110	1	M
10451	Doc_10451.txt	110	2	M
10452	Doc_10452.txt	110	1	M
10453	Doc_10453.txt	110	1	M
10454	Doc_10454.txt	110	2	M
10455	Doc_10455.txt	110	1	M
10456	Doc_10456.txt	110	1	M
10457	Doc_10457.txt	110	1	M
10458	Doc_10458.txt	110	1	M
10459	Doc_10459.txt	110	1	M
1046	Doc_1046.txt	54	1	L
10460	Doc_10460.txt	110	1	M
10461	Doc_10461.txt	110	1	M
10462	Doc_10462.txt	110	3	M
10463	Doc_10463.txt	110	1	M
10464	Doc_10464.txt	110	1	M
10465	Doc_10465.txt	110	1	M
10466	Doc_10466.txt	110	1	M
10467	Doc_10467.txt	110	1	M
10468	Doc_10468.txt	110	1	M
10469	Doc_10469.txt	110	2	M
1047	Doc_1047.txt	54	2	L
10470	Doc_10470.txt	110	1	M
10471	Doc_10471.txt	110	1	M
10472	Doc_10472.txt	110	1	M
10473	Doc_10473.txt	110	1	M
10474	Doc_10474.txt	110	1	M
10475	Doc_10475.txt	110	1	M
10476	Doc_10476.txt	110	1	M
10477	Doc_10477.txt	110	1	M
10478	Doc_10478.txt	110	1	M
10479	Doc_10479.txt	110	1	M
1048	Doc_1048.txt	54	1	L
10480	Doc_10480.txt	111	4	M
10481	Doc_10481.txt	111	1	M
10482	Doc_10482.txt	111	2	M
10483	Doc_10483.txt	111	1	M
10484	Doc_10484.txt	111	1	M
10485	Doc_10485.txt	111	1	M
10486	Doc_10486.txt	111	1	M
10487	Doc_10487.txt	111	1	M
10488	Doc_10488.txt	111	1	M
10489	Doc_10489.txt	111	2	M
1049	Doc_1049.txt	54	1	L
10490	Doc_10490.txt	111	1	M
10491	Doc_10491.txt	111	1	M
10492	Doc_10492.txt	111	1	M
10493	Doc_10493.txt	111	2	M
10494	Doc_10494.txt	111	3	M
10495	Doc_10495.txt	111	1	M
10496	Doc_10496.txt	111	2	M
10497	Doc_10497.txt	111	1	M
10498	Doc_10498.txt	111	1	M
10499	Doc_10499.txt	111	1	M
105	Doc_105.txt	51	1	L
1050	Doc_1050.txt	54	2	L
10500	Doc_10500.txt	111	1	M
10501	Doc_10501.txt	111	1	M
10502	Doc_10502.txt	111	2	M
10503	Doc_10503.txt	111	1	M
10504	Doc_10504.txt	111	1	M
10505	Doc_10505.txt	111	1	M
10506	Doc_10506.txt	111	2	M
10507	Doc_10507.txt	111	2	M
10508	Doc_10508.txt	111	3	M
10509	Doc_10509.txt	111	1	M
1051	Doc_1051.txt	54	1	L
10510	Doc_10510.txt	111	1	M
10511	Doc_10511.txt	111	1	M
10512	Doc_10512.txt	111	1	M
10513	Doc_10513.txt	111	1	M
10514	Doc_10514.txt	111	2	M
10515	Doc_10515.txt	111	1	M
10516	Doc_10516.txt	111	2	M
10517	Doc_10517.txt	111	4	M
10518	Doc_10518.txt	111	1	M
10519	Doc_10519.txt	111	1	M
1052	Doc_1052.txt	54	1	L
10520	Doc_10520.txt	111	1	M
10521	Doc_10521.txt	111	1	M
10522	Doc_10522.txt	111	1	M
10523	Doc_10523.txt	111	3	M
10524	Doc_10524.txt	111	1	M
10525	Doc_10525.txt	111	8	M
10526	Doc_10526.txt	111	2	M
10527	Doc_10527.txt	111	2	M
10528	Doc_10528.txt	111	1	M
10529	Doc_10529.txt	111	1	M
1053	Doc_1053.txt	54	1	L
10530	Doc_10530.txt	111	1	M
10531	Doc_10531.txt	111	1	M
10532	Doc_10532.txt	111	1	M
10533	Doc_10533.txt	111	1	M
10534	Doc_10534.txt	111	1	M
10535	Doc_10535.txt	111	1	M
10536	Doc_10536.txt	111	1	M
10537	Doc_10537.txt	111	1	M
10538	Doc_10538.txt	111	1	M
10539	Doc_10539.txt	111	2	M
1054	Doc_1054.txt	54	1	L
10540	Doc_10540.txt	111	1	M
10541	Doc_10541.txt	111	1	M
10542	Doc_10542.txt	111	2	M
10543	Doc_10543.txt	111	1	M
10544	Doc_10544.txt	111	1	M
10545	Doc_10545.txt	111	1	M
10546	Doc_10546.txt	111	1	M
10547	Doc_10547.txt	111	2	M
10548	Doc_10548.txt	111	1	M
10549	Doc_10549.txt	111	2	M
1055	Doc_1055.txt	54	2	L
10550	Doc_10550.txt	111	2	M
10551	Doc_10551.txt	111	1	M
10552	Doc_10552.txt	111	1	M
10553	Doc_10553.txt	111	1	M
10554	Doc_10554.txt	111	1	M
10555	Doc_10555.txt	111	1	M
10556	Doc_10556.txt	111	1	M
10557	Doc_10557.txt	112	1	M
10558	Doc_10558.txt	112	2	M
10559	Doc_10559.txt	112	1	M
1056	Doc_1056.txt	54	2	L
10560	Doc_10560.txt	112	1	M
10561	Doc_10561.txt	112	2	M
10562	Doc_10562.txt	112	1	M
10563	Doc_10563.txt	112	1	M
10564	Doc_10564.txt	112	1	M
10565	Doc_10565.txt	112	1	M
10566	Doc_10566.txt	112	2	M
10567	Doc_10567.txt	112	1	M
10568	Doc_10568.txt	112	1	M
10569	Doc_10569.txt	112	2	M
1057	Doc_1057.txt	54	1	L
10570	Doc_10570.txt	112	1	M
10571	Doc_10571.txt	112	1	M
10572	Doc_10572.txt	112	1	M
10573	Doc_10573.txt	112	1	M
10574	Doc_10574.txt	112	2	M
10575	Doc_10575.txt	112	1	M
10576	Doc_10576.txt	112	2	M
10577	Doc_10577.txt	112	1	M
10578	Doc_10578.txt	112	1	M
10579	Doc_10579.txt	112	1	M
1058	Doc_1058.txt	54	1	L
10580	Doc_10580.txt	112	1	M
10581	Doc_10581.txt	112	1	M
10582	Doc_10582.txt	112	1	M
10583	Doc_10583.txt	112	1	M
10584	Doc_10584.txt	112	2	M
10585	Doc_10585.txt	112	1	M
10586	Doc_10586.txt	112	1	M
10587	Doc_10587.txt	112	1	M
10588	Doc_10588.txt	112	2	M
10589	Doc_10589.txt	112	1	M
1059	Doc_1059.txt	54	1	L
10590	Doc_10590.txt	112	1	M
10591	Doc_10591.txt	112	1	M
10592	Doc_10592.txt	112	4	M
10593	Doc_10593.txt	112	1	M
10594	Doc_10594.txt	112	1	M
10595	Doc_10595.txt	112	1	M
10596	Doc_10596.txt	112	1	M
10597	Doc_10597.txt	112	1	M
10598	Doc_10598.txt	112	1	M
10599	Doc_10599.txt	112	1	M
106	Doc_106.txt	51	1	L
1060	Doc_1060.txt	54	1	L
10600	Doc_10600.txt	112	1	M
10601	Doc_10601.txt	112	1	M
10602	Doc_10602.txt	112	2	M
10603	Doc_10603.txt	112	1	M
10604	Doc_10604.txt	112	1	M
10605	Doc_10605.txt	112	1	M
10606	Doc_10606.txt	112	1	M
10607	Doc_10607.txt	112	1	M
10608	Doc_10608.txt	112	1	M
10609	Doc_10609.txt	112	1	M
1061	Doc_1061.txt	54	1	L
10610	Doc_10610.txt	112	1	M
10611	Doc_10611.txt	112	1	M
10612	Doc_10612.txt	112	1	M
10613	Doc_10613.txt	112	1	M
10614	Doc_10614.txt	112	1	M
10615	Doc_10615.txt	112	1	M
10616	Doc_10616.txt	112	1	M
10617	Doc_10617.txt	112	1	M
10618	Doc_10618.txt	112	1	M
10619	Doc_10619.txt	112	2	M
1062	Doc_1062.txt	54	1	L
10620	Doc_10620.txt	112	1	M
10621	Doc_10621.txt	112	1	M
10622	Doc_10622.txt	112	1	M
10623	Doc_10623.txt	112	1	M
10624	Doc_10624.txt	112	1	M
10625	Doc_10625.txt	112	1	M
10626	Doc_10626.txt	112	1	M
10627	Doc_10627.txt	112	1	M
10628	Doc_10628.txt	112	1	M
10629	Doc_10629.txt	112	2	M
1063	Doc_1063.txt	54	1	L
10630	Doc_10630.txt	112	2	M
10631	Doc_10631.txt	112	1	M
10632	Doc_10632.txt	112	1	M
10633	Doc_10633.txt	112	1	M
10634	Doc_10634.txt	112	1	M
10635	Doc_10635.txt	112	1	M
10636	Doc_10636.txt	112	1	M
10637	Doc_10637.txt	112	1	M
10638	Doc_10638.txt	112	1	M
10639	Doc_10639.txt	112	1	M
1064	Doc_1064.txt	54	1	L
10640	Doc_10640.txt	113	6	M
10641	Doc_10641.txt	113	5	M
10642	Doc_10642.txt	113	2	M
10643	Doc_10643.txt	113	2	M
10644	Doc_10644.txt	113	1	M
10645	Doc_10645.txt	113	1	M
10646	Doc_10646.txt	113	1	M
10647	Doc_10647.txt	113	2	M
10648	Doc_10648.txt	113	1	M
10649	Doc_10649.txt	113	1	M
1065	Doc_1065.txt	54	2	L
10650	Doc_10650.txt	113	1	M
10651	Doc_10651.txt	113	1	M
10652	Doc_10652.txt	113	1	M
10653	Doc_10653.txt	113	1	M
10654	Doc_10654.txt	113	1	M
10655	Doc_10655.txt	113	1	M
10656	Doc_10656.txt	113	2	M
10657	Doc_10657.txt	113	1	M
10658	Doc_10658.txt	113	1	M
10659	Doc_10659.txt	113	1	M
1066	Doc_1066.txt	54	1	L
10660	Doc_10660.txt	113	1	M
